parish,office,district,party,candidate,votes
Bossier,State Senate,37th Senatorial District,R,"B. L. ""Buddy"" Shaw",1950
Bossier,State Senate,37th Senatorial District,D,Sheva Sims,1777
Caddo,State Senate,37th Senatorial District,R,Billy Montgomery,3114
Caddo,State Senate,37th Senatorial District,R,"""Jay"" Murrell",2553
Caddo,State Senate,37th Senatorial District,R,Barrow Peacock,2830
Caddo,State Senate,37th Senatorial District,R,"B. L. ""Buddy"" Shaw",3726
Caddo,State Senate,37th Senatorial District,D,Sheva Sims,2787
Caddo,State Senate,38th Senatorial District,R,Sherri Smith Cheek,11776
Caddo,State Senate,38th Senatorial District,R,Alan Seabaugh,11499
De Soto,State Senate,38th Senatorial District,R,Sherri Smith Cheek,4879
De Soto,State Senate,38th Senatorial District,R,Alan Seabaugh,3226
Bossier,State House,1st Representative District,R,Michael Page Boyter,55
Bossier,State House,1st Representative District,D,"Richard ""Richie"" Hollier",226
Bossier,State House,1st Representative District,R,"James H. ""Jim"" Morris",480
Caddo,State House,1st Representative District,R,Michael Page Boyter,927
Caddo,State House,1st Representative District,D,"Richard ""Richie"" Hollier",2742
Caddo,State House,1st Representative District,R,"James H. ""Jim"" Morris",6538
Bossier,State House,2nd Representative District,D,Roy A. Burrell,271
Bossier,State House,2nd Representative District,D,Brian Hairston,87
Caddo,State House,2nd Representative District,D,Roy A. Burrell,5046
Caddo,State House,2nd Representative District,D,Brian Hairston,747
Caddo,State House,3rd Representative District,D,Lindora Baker,2648
Caddo,State House,3rd Representative District,D,Barbara Norton,3901
Caddo,State House,3rd Representative District,D,Spencer Stephens,403
Caddo,State House,4th Representative District,D,Billy Wayne,2311
Caddo,State House,4th Representative District,D,Patrick C. Williams,7009
Caddo,State House,7th Representative District,R,"Richard ""Richie"" Burford",2157
Caddo,State House,7th Representative District,D,Kenny Ray Cox,607
Caddo,State House,7th Representative District,R,Dennis Freeman,739
Caddo,State House,7th Representative District,D,Hilda Fair Rives,844
Caddo,State House,7th Representative District,D,John G. Russell,614
De Soto,State House,7th Representative District,R,"Richard ""Richie"" Burford",2275
De Soto,State House,7th Representative District,D,Kenny Ray Cox,2170
De Soto,State House,7th Representative District,R,Dennis Freeman,688
De Soto,State House,7th Representative District,D,Hilda Fair Rives,1543
De Soto,State House,7th Representative District,D,John G. Russell,1772
Bossier,State House,8th Representative District,R,Gary Miller,4555
Bossier,State House,8th Representative District,R,Jane H. Smith,7508
Bossier,State House,9th Representative District,R,Henry Burns,5225
Bossier,State House,9th Representative District,R,"""Richey"" Jackson",5138
Webster,State House,10th Representative District,R,Ronnie Broughton,4133
Webster,State House,10th Representative District,D,Jean Doerge,6681
Webster,State House,10th Representative District,D,Terrell Mendenhall,915
Bienville,State House,11th Representative District,D,"""Rick"" Gallot",684
Bienville,State House,11th Representative District,D,Edward Jones,195
Bienville,State House,11th Representative District,D,Delores Wilkerson Smith,369
Claiborne,State House,11th Representative District,D,"""Rick"" Gallot",3223
Claiborne,State House,11th Representative District,D,Edward Jones,554
Claiborne,State House,11th Representative District,D,Delores Wilkerson Smith,756
Lincoln,State House,11th Representative District,D,"""Rick"" Gallot",2021
Lincoln,State House,11th Representative District,D,Edward Jones,411
Lincoln,State House,11th Representative District,D,Delores Wilkerson Smith,788
Bienville,State House,13th Representative District,D,Jason E. Cook,944
Bienville,State House,13th Representative District,D,"James R. ""Jim"" Fannin",2979
Jackson,State House,13th Representative District,D,Jason E. Cook,929
Jackson,State House,13th Representative District,D,"James R. ""Jim"" Fannin",4089
Ouachita,State House,13th Representative District,D,Jason E. Cook,715
Ouachita,State House,13th Representative District,D,"James R. ""Jim"" Fannin",1777
Winn,State House,13th Representative District,D,Jason E. Cook,291
Winn,State House,13th Representative District,D,"James R. ""Jim"" Fannin",1706
East Carroll,State House,14th Representative District,R,"""Sam"" Little",347
East Carroll,State House,14th Representative District,R,"""Stan"" Neathery",93
East Carroll,State House,14th Representative District,D,"""Buddy"" Quinn",342
Morehouse,State House,14th Representative District,R,"""Sam"" Little",2341
Morehouse,State House,14th Representative District,R,"""Stan"" Neathery",1309
Morehouse,State House,14th Representative District,D,"""Buddy"" Quinn",3702
Ouachita,State House,14th Representative District,R,"""Sam"" Little",1110
Ouachita,State House,14th Representative District,R,"""Stan"" Neathery",939
Ouachita,State House,14th Representative District,D,"""Buddy"" Quinn",727
West Carroll,State House,14th Representative District,R,"""Sam"" Little",681
West Carroll,State House,14th Representative District,R,"""Stan"" Neathery",846
West Carroll,State House,14th Representative District,D,"""Buddy"" Quinn",491
Ouachita,State House,15th Representative District,R,"Richard L. Fewell, Jr.",2735
Ouachita,State House,15th Representative District,R,Paul Hargrove,3240
Ouachita,State House,15th Representative District,R,Frank Hoffmann,5962
Ouachita,State House,15th Representative District,D,Teresa Shirley Mayeaux,512
Ouachita,State House,15th Representative District,D,Wayne Trichel,1026
Ouachita,State House,16th Representative District,N,Benjamin P. Arnold,749
Ouachita,State House,16th Representative District,R,Kay Kellogg Katz,8617
Ouachita,State House,16th Representative District,R,"""Ben"" Marshall",4116
Ouachita,State House,17th Representative District,D,Eddie M. Clark,1118
Ouachita,State House,17th Representative District,D,King Dawson,1146
Ouachita,State House,17th Representative District,D,Zebie Ann Grayson,515
Ouachita,State House,17th Representative District,D,Rosalind D. Jones,4629
Ouachita,State House,17th Representative District,D,Brenda Shelling,1018
East Carroll,State House,19th Representative District,D,"Charles R. ""Bubba"" Chaney",208
East Carroll,State House,19th Representative District,D,Anita Tennant-Mack,33
Madison,State House,19th Representative District,D,"Charles R. ""Bubba"" Chaney",1307
Madison,State House,19th Representative District,D,Anita Tennant-Mack,236
Morehouse,State House,19th Representative District,D,"Charles R. ""Bubba"" Chaney",543
Morehouse,State House,19th Representative District,D,Anita Tennant-Mack,310
Ouachita,State House,19th Representative District,D,"Charles R. ""Bubba"" Chaney",778
Ouachita,State House,19th Representative District,D,Anita Tennant-Mack,376
Richland,State House,19th Representative District,D,"Charles R. ""Bubba"" Chaney",4856
Richland,State House,19th Representative District,D,Anita Tennant-Mack,2096
West Carroll,State House,19th Representative District,D,"Charles R. ""Bubba"" Chaney",1251
West Carroll,State House,19th Representative District,D,Anita Tennant-Mack,364
Caldwell,State House,20th Representative District,D,Noble Ellington,1928
Caldwell,State House,20th Representative District,D,"""Cleve"" Womack",881
Caldwell,State House,20th Representative District,D,"Jeffrey ""Jeff"" Wyant",1471
Catahoula,State House,20th Representative District,D,Noble Ellington,1515
Catahoula,State House,20th Representative District,D,"""Cleve"" Womack",2507
Catahoula,State House,20th Representative District,D,"Jeffrey ""Jeff"" Wyant",379
Franklin,State House,20th Representative District,D,Noble Ellington,4404
Franklin,State House,20th Representative District,D,"""Cleve"" Womack",2021
Franklin,State House,20th Representative District,D,"Jeffrey ""Jeff"" Wyant",934
Tensas,State House,20th Representative District,D,Noble Ellington,111
Tensas,State House,20th Representative District,D,"""Cleve"" Womack",46
Tensas,State House,20th Representative District,D,"Jeffrey ""Jeff"" Wyant",9
Concordia,State House,21st Representative District,D,"""Andy"" Anders",5563
Concordia,State House,21st Representative District,D,C. Travis Johnson,1012
Concordia,State House,21st Representative District,D,Richard Madison,421
Concordia,State House,21st Representative District,D,Moses J. Wiliams,268
East Carroll,State House,21st Representative District,D,"""Andy"" Anders",516
East Carroll,State House,21st Representative District,D,C. Travis Johnson,390
East Carroll,State House,21st Representative District,D,Richard Madison,174
East Carroll,State House,21st Representative District,D,Moses J. Wiliams,663
Madison,State House,21st Representative District,D,"""Andy"" Anders",582
Madison,State House,21st Representative District,D,C. Travis Johnson,317
Madison,State House,21st Representative District,D,Richard Madison,80
Madison,State House,21st Representative District,D,Moses J. Wiliams,1156
Tensas,State House,21st Representative District,D,"""Andy"" Anders",1593
Tensas,State House,21st Representative District,D,C. Travis Johnson,484
Tensas,State House,21st Representative District,D,Richard Madison,144
Tensas,State House,21st Representative District,D,Moses J. Wiliams,223
Grant,State House,22nd Representative District,D,Billy Chandler,4473
Grant,State House,22nd Representative District,D,Ernie L. Vallery,871
Grant,State House,22nd Representative District,R,Brandon Vickers,1129
Lasalle,State House,22nd Representative District,D,Billy Chandler,3199
Lasalle,State House,22nd Representative District,D,Ernie L. Vallery,415
Lasalle,State House,22nd Representative District,R,Brandon Vickers,1837
Rapides,State House,22nd Representative District,D,Billy Chandler,283
Rapides,State House,22nd Representative District,D,Ernie L. Vallery,42
Rapides,State House,22nd Representative District,R,Brandon Vickers,188
Winn,State House,22nd Representative District,D,Billy Chandler,1900
Winn,State House,22nd Representative District,D,Ernie L. Vallery,391
Winn,State House,22nd Representative District,R,Brandon Vickers,614
Natchitoches,State House,23rd Representative District,D,"""Mack"" James",1353
Natchitoches,State House,23rd Representative District,R,"""Rick"" Nowlin",4593
Natchitoches,State House,23rd Representative District,D,"Joseph Michael ""Joe"" Sampite",4304
Natchitoches,State House,23rd Representative District,D,Ralph Wilson,2784
Winn,State House,23rd Representative District,D,"""Mack"" James",106
Winn,State House,23rd Representative District,R,"""Rick"" Nowlin",256
Winn,State House,23rd Representative District,D,"Joseph Michael ""Joe"" Sampite",294
Winn,State House,23rd Representative District,D,Ralph Wilson,63
De Soto,State House,24th Representative District,D,Dean Crittenden,20
De Soto,State House,24th Representative District,R,"""Frankie"" Howard",14
De Soto,State House,24th Representative District,D,"""Randy"" Sandel",15
De Soto,State House,24th Representative District,D,Mary Ann Wiggins,83
Red River,State House,24th Representative District,D,Dean Crittenden,344
Red River,State House,24th Representative District,R,"""Frankie"" Howard",488
Red River,State House,24th Representative District,D,"""Randy"" Sandel",233
Red River,State House,24th Representative District,D,Mary Ann Wiggins,2486
Sabine,State House,24th Representative District,D,Dean Crittenden,2710
Sabine,State House,24th Representative District,R,"""Frankie"" Howard",2383
Sabine,State House,24th Representative District,D,"""Randy"" Sandel",1358
Sabine,State House,24th Representative District,D,Mary Ann Wiggins,1041
Vernon,State House,24th Representative District,D,Dean Crittenden,418
Vernon,State House,24th Representative District,R,"""Frankie"" Howard",1557
Vernon,State House,24th Representative District,D,"""Randy"" Sandel",816
Vernon,State House,24th Representative District,D,Mary Ann Wiggins,358
Rapides,State House,25th Representative District,D,Glen Beard,3143
Rapides,State House,25th Representative District,R,Lance Maxwell,5908
Rapides,State House,25th Representative District,D,"""Chris"" Roy, Jr.",4918
Vernon,State House,25th Representative District,D,Glen Beard,395
Vernon,State House,25th Representative District,R,Lance Maxwell,318
Vernon,State House,25th Representative District,D,"""Chris"" Roy, Jr.",364
Rapides,State House,26th Representative District,D,Herbert B. Dixon,4234
Rapides,State House,26th Representative District,D,Victor Kirk,870
Rapides,State House,26th Representative District,D,Kelvin G. Sanders,2392
Rapides,State House,26th Representative District,D,Mary James Wardsworth,959
Rapides,State House,27th Representative District,D,Rick L. Farrar,5611
Rapides,State House,27th Representative District,R,"""Chris"" Hazel",9330
Avoyelles,State House,28th Representative District,D,"""Digger"" Earles",2939
Avoyelles,State House,28th Representative District,D,Robert Johnson,4661
Avoyelles,State House,28th Representative District,D,Warren Plauche,2568
Avoyelles,State House,28th Representative District,R,Kirby Roy III,4614
East Baton Rouge,State House,29th Representative District,D,Regina Ashford Barrow,5542
East Baton Rouge,State House,29th Representative District,D,Sarah Holliday,2102
East Baton Rouge,State House,29th Representative District,R,Harold Williams,1022
West Baton Rouge,State House,29th Representative District,D,Regina Ashford Barrow,697
West Baton Rouge,State House,29th Representative District,D,Sarah Holliday,180
West Baton Rouge,State House,29th Representative District,R,Harold Williams,121
Beauregard,State House,30th Representative District,D,James Armes,1360
Beauregard,State House,30th Representative District,R,Overton Burns,347
Beauregard,State House,30th Representative District,R,"""Jack"" Causey",1340
Vernon,State House,30th Representative District,D,James Armes,2611
Vernon,State House,30th Representative District,R,Overton Burns,744
Vernon,State House,30th Representative District,R,"""Jack"" Causey",1782
Lafayette,State House,31st Representative District,O,Nancy Landry,5793
Lafayette,State House,31st Representative District,R,"Donald M. ""Don"" Trahan",5490
Vermilion,State House,31st Representative District,O,Nancy Landry,1539
Vermilion,State House,31st Representative District,R,"Donald M. ""Don"" Trahan",1875
Allen,State House,32nd Representative District,R,James David Cain,2820
Allen,State House,32nd Representative District,N,"Richard ""Dickey"" Crider",283
Allen,State House,32nd Representative District,D,Dorothy Sue Hill,3672
Allen,State House,32nd Representative District,D,Benjamin Jack,851
Beauregard,State House,32nd Representative District,R,James David Cain,2283
Beauregard,State House,32nd Representative District,N,"Richard ""Dickey"" Crider",414
Beauregard,State House,32nd Representative District,D,Dorothy Sue Hill,2118
Beauregard,State House,32nd Representative District,D,Benjamin Jack,111
Vernon,State House,32nd Representative District,R,James David Cain,425
Vernon,State House,32nd Representative District,N,"Richard ""Dickey"" Crider",17
Vernon,State House,32nd Representative District,D,Dorothy Sue Hill,464
Vernon,State House,32nd Representative District,D,Benjamin Jack,36
Calcasieu,State House,34th Representative District,D,Wilford D. Carter II,1769
Calcasieu,State House,34th Representative District,D,"""A. B."" Franklin",2228
Calcasieu,State House,34th Representative District,D,Rodney Geyen,1533
Calcasieu,State House,34th Representative District,D,Tony Guillory,2089
Calcasieu,State House,34th Representative District,D,Edwina Medearis-Harrison,532
Calcasieu,State House,34th Representative District,D,Robert P. Shelton,292
Calcasieu,State House,34th Representative District,D,"Wilford J. Trahan, Jr.",1264
Calcasieu,State House,37th Representative District,D,Jason J. Bouley,838
Calcasieu,State House,37th Representative District,R,"John E. ""Johnny"" Guinn",649
Calcasieu,State House,37th Representative District,D,Kyle Reed,818
Calcasieu,State House,37th Representative District,R,"""J. C."" Warren",765
Jefferson Davis,State House,37th Representative District,D,Jason J. Bouley,2303
Jefferson Davis,State House,37th Representative District,R,"John E. ""Johnny"" Guinn",3450
Jefferson Davis,State House,37th Representative District,D,Kyle Reed,2924
Jefferson Davis,State House,37th Representative District,R,"""J. C."" Warren",1153
Lafayette,State House,39th Representative District,D,Tommy Angelle,1774
Lafayette,State House,39th Representative District,D,Bobby G. Badon,2369
Lafayette,State House,39th Representative District,R,"Raymond ""LaLa"" LaLonde",2102
Lafayette,State House,39th Representative District,D,Stephen J. Ortego,2078
St. Landry,State House,39th Representative District,D,Tommy Angelle,672
St. Landry,State House,39th Representative District,D,Bobby G. Badon,1430
St. Landry,State House,39th Representative District,R,"Raymond ""LaLa"" LaLonde",1946
St. Landry,State House,39th Representative District,D,Stephen J. Ortego,1439
St. Martin,State House,39th Representative District,D,Tommy Angelle,286
St. Martin,State House,39th Representative District,D,Bobby G. Badon,229
St. Martin,State House,39th Representative District,R,"Raymond ""LaLa"" LaLonde",304
St. Martin,State House,39th Representative District,D,Stephen J. Ortego,98
St. Landry,State House,40th Representative District,D,Elbert Lee Guillory,8294
St. Landry,State House,40th Representative District,D,Ledricka Johnson,2976
St. Landry,State House,40th Representative District,D,Brian C. Thomas,3558
Acadia,State House,42nd Representative District,R,Isabella L. delaHoussaye,4939
Acadia,State House,42nd Representative District,D,Jack Montoucet,6591
Lafayette,State House,42nd Representative District,R,Isabella L. delaHoussaye,221
Lafayette,State House,42nd Representative District,D,Jack Montoucet,570
Lafayette,State House,43rd Representative District,R,"""Page"" Cortez",7742
Lafayette,State House,43rd Representative District,R,Patrick L. Leblanc,6218
Lafayette,State House,44th Representative District,D,Rickey Hardy,2601
Lafayette,State House,44th Representative District,N,Terry C. Landry,2090
Lafayette,State House,44th Representative District,D,Derriel McCorvey,452
Lafayette,State House,44th Representative District,D,"""Fred"" Prejean",1207
Lafayette,State House,44th Representative District,D,"Christopher ""Chris"" Williams",2688
St. Martin,State House,46th Representative District,D,Marie Etienne,2237
St. Martin,State House,46th Representative District,D,"Fred H. Mills, Jr.",12034
Cameron,State House,47th Representative District,D,Brodney Mouton,785
Cameron,State House,47th Representative District,R,Jonathan Perry,1948
Cameron,State House,47th Representative District,D,Francis J. Plaisance,716
Vermilion,State House,47th Representative District,D,Brodney Mouton,1453
Vermilion,State House,47th Representative District,R,Jonathan Perry,6314
Vermilion,State House,47th Representative District,D,Francis J. Plaisance,3882
Iberia,State House,48th Representative District,D,Taylor F. Barras,5436
Iberia,State House,48th Representative District,D,David N. Broussard,1562
Iberia,State House,48th Representative District,D,"Raymond ""Shoe-Do"" Lewis",1805
Iberia,State House,48th Representative District,D,Shane Romero,3191
Iberia,State House,50th Representative District,D,Sam Jones,180
Iberia,State House,50th Representative District,D,"Allen A. McElroy, Jr.",77
Iberia,State House,50th Representative District,D,"Kenny P. Scelfo, Sr.",83
St. Martin,State House,50th Representative District,D,Sam Jones,235
St. Martin,State House,50th Representative District,D,"Allen A. McElroy, Jr.",152
St. Martin,State House,50th Representative District,D,"Kenny P. Scelfo, Sr.",49
St. Mary,State House,50th Representative District,D,Sam Jones,3911
St. Mary,State House,50th Representative District,D,"Allen A. McElroy, Jr.",4118
St. Mary,State House,50th Representative District,D,"Kenny P. Scelfo, Sr.",2674
Assumption,State House,51st Representative District,D,Carla Blanchard Dartez,1032
Assumption,State House,51st Representative District,R,"""Joe"" Harrison",1424
Assumption,State House,51st Representative District,D,Estelle Mahoney,145
Assumption,State House,51st Representative District,D,"""Nick"" Morris",105
St. Mary,State House,51st Representative District,D,Carla Blanchard Dartez,2150
St. Mary,State House,51st Representative District,R,"""Joe"" Harrison",1312
St. Mary,State House,51st Representative District,D,Estelle Mahoney,376
St. Mary,State House,51st Representative District,D,"""Nick"" Morris",238
Terrebonne,State House,51st Representative District,D,Carla Blanchard Dartez,1675
Terrebonne,State House,51st Representative District,R,"""Joe"" Harrison",1291
Terrebonne,State House,51st Representative District,D,Estelle Mahoney,1069
Terrebonne,State House,51st Representative District,D,"""Nick"" Morris",267
Lafourche,State House,53rd Representative District,D,Damon Baldone,89
Lafourche,State House,53rd Representative District,R,Wallace Ellender,53
Terrebonne,State House,53rd Representative District,D,Damon Baldone,6251
Terrebonne,State House,53rd Representative District,R,Wallace Ellender,4686
Jefferson,State House,54th Representative District,D,"Jerry ""Truck"" Gisclair",187
Jefferson,State House,54th Representative District,D,"John ""T John"" Melancon, Jr.",194
Jefferson,State House,54th Representative District,R,"Mitchell ""Mitch"" Theriot",69
Lafourche,State House,54th Representative District,D,"Jerry ""Truck"" Gisclair",4210
Lafourche,State House,54th Representative District,D,"John ""T John"" Melancon, Jr.",3627
Lafourche,State House,54th Representative District,R,"Mitchell ""Mitch"" Theriot",4728
Lafourche,State House,55th Representative District,D,"""Jay"" Caillouet",3367
Lafourche,State House,55th Representative District,R,"Alfred ""Al"" Carter",1375
Lafourche,State House,55th Representative District,D,"Michael ""Mike"" Matherne",3369
Lafourche,State House,55th Representative District,N,"Jerome ""Dee"" Richard",5562
St. Charles,State House,56th Representative District,D,"""Ram"" G. Ramachandran",5912
St. Charles,State House,56th Representative District,D,"Gary L. Smith, Jr.",7444
St. John The Baptist,State House,56th Representative District,D,"""Ram"" G. Ramachandran",404
St. John The Baptist,State House,56th Representative District,D,"Gary L. Smith, Jr.",1147
St. James,State House,57th Representative District,D,"""Geri"" Broussard Baloney",528
St. James,State House,57th Representative District,D,Randal L. Gaines,1018
St. James,State House,57th Representative District,D,Gerald Keller,740
St. James,State House,57th Representative District,R,Nickie Monica,1757
St. James,State House,57th Representative District,D,Matthew John Ory,77
St. James,State House,57th Representative District,D,Natalie Tatje,773
St. John The Baptist,State House,57th Representative District,D,"""Geri"" Broussard Baloney",2339
St. John The Baptist,State House,57th Representative District,D,Randal L. Gaines,1812
St. John The Baptist,State House,57th Representative District,D,Gerald Keller,1807
St. John The Baptist,State House,57th Representative District,R,Nickie Monica,3070
St. John The Baptist,State House,57th Representative District,D,Matthew John Ory,626
St. John The Baptist,State House,57th Representative District,D,Natalie Tatje,1953
Ascension,State House,58th Representative District,D,Elton M. Aubert,1704
Ascension,State House,58th Representative District,D,Troy Brown,1664
Ascension,State House,58th Representative District,D,Terance L. Irvin,2174
Assumption,State House,58th Representative District,D,Elton M. Aubert,268
Assumption,State House,58th Representative District,D,Troy Brown,702
Assumption,State House,58th Representative District,D,Terance L. Irvin,93
Iberville,State House,58th Representative District,D,Elton M. Aubert,705
Iberville,State House,58th Representative District,D,Troy Brown,1467
Iberville,State House,58th Representative District,D,Terance L. Irvin,658
St. James,State House,58th Representative District,D,Elton M. Aubert,3196
St. James,State House,58th Representative District,D,Troy Brown,1168
St. James,State House,58th Representative District,D,Terance L. Irvin,710
St. John The Baptist,State House,58th Representative District,D,Elton M. Aubert,472
St. John The Baptist,State House,58th Representative District,D,Troy Brown,665
St. John The Baptist,State House,58th Representative District,D,Terance L. Irvin,297
East Baton Rouge,State House,61st Representative District,D,Michael Jackson,5987
East Baton Rouge,State House,61st Representative District,D,Byron Sharper,2939
East Baton Rouge,State House,62nd Representative District,R,"Anthony J. Denenea, Jr.",400
East Baton Rouge,State House,62nd Representative District,R,"Thomas H. ""Tom"" McVea",2805
East Baton Rouge,State House,62nd Representative District,D,David Ridder,1448
East Feliciana,State House,62nd Representative District,R,"Anthony J. Denenea, Jr.",395
East Feliciana,State House,62nd Representative District,R,"Thomas H. ""Tom"" McVea",2817
East Feliciana,State House,62nd Representative District,D,David Ridder,1355
Livingston,State House,62nd Representative District,R,"Anthony J. Denenea, Jr.",71
Livingston,State House,62nd Representative District,R,"Thomas H. ""Tom"" McVea",242
Livingston,State House,62nd Representative District,D,David Ridder,185
St. Helena,State House,62nd Representative District,R,"Anthony J. Denenea, Jr.",183
St. Helena,State House,62nd Representative District,R,"Thomas H. ""Tom"" McVea",684
St. Helena,State House,62nd Representative District,D,David Ridder,928
Tangipahoa,State House,62nd Representative District,R,"Anthony J. Denenea, Jr.",384
Tangipahoa,State House,62nd Representative District,R,"Thomas H. ""Tom"" McVea",835
Tangipahoa,State House,62nd Representative District,D,David Ridder,1286
West Feliciana,State House,62nd Representative District,R,"Anthony J. Denenea, Jr.",151
West Feliciana,State House,62nd Representative District,R,"Thomas H. ""Tom"" McVea",2003
West Feliciana,State House,62nd Representative District,D,David Ridder,396
East Baton Rouge,State House,64th Representative District,N,"""Joe"" Achord",1164
East Baton Rouge,State House,64th Representative District,N,"M.W. ""Wally"" North",536
East Baton Rouge,State House,64th Representative District,R,"Mack ""Bodi"" White, Jr.",5259
Livingston,State House,64th Representative District,N,"""Joe"" Achord",1052
Livingston,State House,64th Representative District,N,"M.W. ""Wally"" North",634
Livingston,State House,64th Representative District,R,"Mack ""Bodi"" White, Jr.",6036
East Baton Rouge,State House,65th Representative District,R,"Edward ""Clarke"" Clark",4193
East Baton Rouge,State House,65th Representative District,R,"""Clif"" Richardson",8610
East Baton Rouge,State House,67th Representative District,D,David Brown,1705
East Baton Rouge,State House,67th Representative District,D,Lorri Burgess,2598
East Baton Rouge,State House,67th Representative District,D,Patricia Smith,2415
East Baton Rouge,State House,68th Representative District,R,Kyle Ardoin,5531
East Baton Rouge,State House,68th Representative District,R,"""Steve"" Carter",5242
East Baton Rouge,State House,68th Representative District,R,"""Jay"" Lyles",2705
East Baton Rouge,State House,69th Representative District,R,"""Bill"" Benedetto",4619
East Baton Rouge,State House,69th Representative District,R,Brian P. McNabb,4571
East Baton Rouge,State House,69th Representative District,R,Erich Ponti,5370
East Baton Rouge,State House,69th Representative District,R,"Joseph R. ""Bob"" Thibodeaux",2114
East Baton Rouge,State House,70th Representative District,R,"""Pat"" Culbertson",7471
East Baton Rouge,State House,70th Representative District,R,Franklin J. Foil,6213
East Baton Rouge,State House,70th Representative District,R,Aidan Reynolds,1710
Livingston,State House,71st Representative District,R,Brian Abels,2328
Livingston,State House,71st Representative District,D,Al Comeaux,1548
Livingston,State House,71st Representative District,R,D. Derral Jones,2277
Livingston,State House,71st Representative District,R,J. Rogers Pope,4837
Livingston,State House,71st Representative District,R,John Ware,2966
East Feliciana,State House,72nd Representative District,D,Walter Daniels,406
East Feliciana,State House,72nd Representative District,D,Ivory E. Dyson,417
East Feliciana,State House,72nd Representative District,D,John Bel Edwards,891
East Feliciana,State House,72nd Representative District,D,"Michael ""Mike"" Jackson",451
East Feliciana,State House,72nd Representative District,D,George R. Tucker,322
St. Helena,State House,72nd Representative District,D,Walter Daniels,268
St. Helena,State House,72nd Representative District,D,Ivory E. Dyson,139
St. Helena,State House,72nd Representative District,D,John Bel Edwards,1392
St. Helena,State House,72nd Representative District,D,"Michael ""Mike"" Jackson",292
St. Helena,State House,72nd Representative District,D,George R. Tucker,1234
Tangipahoa,State House,72nd Representative District,D,Walter Daniels,1055
Tangipahoa,State House,72nd Representative District,D,Ivory E. Dyson,299
Tangipahoa,State House,72nd Representative District,D,John Bel Edwards,3376
Tangipahoa,State House,72nd Representative District,D,"Michael ""Mike"" Jackson",1404
Tangipahoa,State House,72nd Representative District,D,George R. Tucker,763
West Feliciana,State House,72nd Representative District,D,Walter Daniels,250
West Feliciana,State House,72nd Representative District,D,Ivory E. Dyson,233
West Feliciana,State House,72nd Representative District,D,John Bel Edwards,483
West Feliciana,State House,72nd Representative District,D,"Michael ""Mike"" Jackson",164
West Feliciana,State House,72nd Representative District,D,George R. Tucker,180
Tangipahoa,State House,73rd Representative District,R,Michelle Aycock,3327
Tangipahoa,State House,73rd Representative District,R,"""Tony"" Licciardi",2971
Tangipahoa,State House,73rd Representative District,D,Scott Ploof,1566
Tangipahoa,State House,73rd Representative District,R,"""Steve"" Pugh",6108
St. Tammany,State House,74th Representative District,R,Adam Ackel,2326
St. Tammany,State House,74th Representative District,D,Terry Bourque,1377
St. Tammany,State House,74th Representative District,R,"""Nick"" Chetta",415
St. Tammany,State House,74th Representative District,O,"""Mike"" Ecuyer",295
St. Tammany,State House,74th Representative District,R,Scott Simon,5806
Tangipahoa,State House,74th Representative District,R,Adam Ackel,2010
Tangipahoa,State House,74th Representative District,D,Terry Bourque,858
Tangipahoa,State House,74th Representative District,R,"""Nick"" Chetta",139
Tangipahoa,State House,74th Representative District,O,"""Mike"" Ecuyer",155
Tangipahoa,State House,74th Representative District,R,Scott Simon,1763
Washington,State House,74th Representative District,R,Adam Ackel,448
Washington,State House,74th Representative District,D,Terry Bourque,279
Washington,State House,74th Representative District,R,"""Nick"" Chetta",58
Washington,State House,74th Representative District,O,"""Mike"" Ecuyer",41
Washington,State House,74th Representative District,R,Scott Simon,526
St. Tammany,State House,76th Representative District,R,Lee Balinas,1801
St. Tammany,State House,76th Representative District,R,"""Ray"" Canada",4678
St. Tammany,State House,76th Representative District,R,Kevin Pearson,3286
St. Tammany,State House,76th Representative District,R,Mark Sigur,1736
St. Tammany,State House,77th Representative District,R,Colleen Hawley,6433
St. Tammany,State House,77th Representative District,D,Angelique LaCour,1797
St. Tammany,State House,77th Representative District,R,John M. Schroder,7078
Tangipahoa,State House,77th Representative District,R,Colleen Hawley,1134
Tangipahoa,State House,77th Representative District,D,Angelique LaCour,475
Tangipahoa,State House,77th Representative District,R,John M. Schroder,1456
Jefferson,State House,78th Representative District,R,"John ""Big John"" Illg",3563
Jefferson,State House,78th Representative District,D,David Quidd,957
Jefferson,State House,78th Representative District,R,Kirk Talbot,4807
Jefferson,State House,78th Representative District,R,John Anthony Treme',289
Jefferson,State House,78th Representative District,R,Tiffany Scot Wilken,4246
Jefferson,State House,79th Representative District,R,George L. Branigan,2946
Jefferson,State House,79th Representative District,R,Marie Clesi,1447
Jefferson,State House,79th Representative District,R,"""Tony"" Ligi",5474
Jefferson,State House,79th Representative District,R,Scott Masson,452
Jefferson,State House,79th Representative District,R,Jack Rizzuto,2708
Jefferson,State House,80th Representative District,R,Glenn Lee,4357
Jefferson,State House,80th Representative District,R,Joseph Lopinto,6170
Jefferson,State House,82nd Representative District,R,Cameron Henry,5634
Jefferson,State House,82nd Representative District,R,Christopher Tidmore,4179
Orleans,State House,82nd Representative District,R,Cameron Henry,244
Orleans,State House,82nd Representative District,R,Christopher Tidmore,338
Jefferson,State House,83rd Representative District,D,Ron Austin,2526
