county,office,district,party,candidate,votes
Jefferson,U.S. House,1,R,Gary King,5506
Jefferson,U.S. House,1,D,"M. V. ""Vinny"" Mendoza",16417
Jefferson,U.S. House,1,R,"""Steve"" Scalise",64069
Jefferson,U.S. House,1,N,"David ""Turk"" Turknett",877
Jefferson,U.S. House,1,N,Arden Wells,749
Lafourche,U.S. House,1,R,Gary King,1890
Lafourche,U.S. House,1,D,"M. V. ""Vinny"" Mendoza",2072
Lafourche,U.S. House,1,R,"""Steve"" Scalise",8888
Lafourche,U.S. House,1,N,"David ""Turk"" Turknett",2823
Lafourche,U.S. House,1,N,Arden Wells,142
Orleans,U.S. House,1,R,Gary King,1433
Orleans,U.S. House,1,D,"M. V. ""Vinny"" Mendoza",5819
Orleans,U.S. House,1,R,"""Steve"" Scalise",11167
Orleans,U.S. House,1,N,"David ""Turk"" Turknett",213
Orleans,U.S. House,1,N,Arden Wells,251
Plaquemines,U.S. House,1,R,Gary King,817
Plaquemines,U.S. House,1,D,"M. V. ""Vinny"" Mendoza",2541
Plaquemines,U.S. House,1,R,"""Steve"" Scalise",5280
Plaquemines,U.S. House,1,N,"David ""Turk"" Turknett",131
Plaquemines,U.S. House,1,N,Arden Wells,90
St. Bernard,U.S. House,1,R,Gary King,1192
St. Bernard,U.S. House,1,D,"M. V. ""Vinny"" Mendoza",3753
St. Bernard,U.S. House,1,R,"""Steve"" Scalise",6478
St. Bernard,U.S. House,1,N,"David ""Turk"" Turknett",186
St. Bernard,U.S. House,1,N,Arden Wells,200
St. Tammany,U.S. House,1,R,Gary King,8954
St. Tammany,U.S. House,1,D,"M. V. ""Vinny"" Mendoza",18937
St. Tammany,U.S. House,1,R,"""Steve"" Scalise",70029
St. Tammany,U.S. House,1,N,"David ""Turk"" Turknett",980
St. Tammany,U.S. House,1,N,Arden Wells,1014
Tangipahoa,U.S. House,1,R,Gary King,2117
Tangipahoa,U.S. House,1,D,"M. V. ""Vinny"" Mendoza",6751
Tangipahoa,U.S. House,1,R,"""Steve"" Scalise",14432
Tangipahoa,U.S. House,1,N,"David ""Turk"" Turknett",324
Tangipahoa,U.S. House,1,N,Arden Wells,1508
Terrebonne,U.S. House,1,R,Gary King,2935
Terrebonne,U.S. House,1,D,"M. V. ""Vinny"" Mendoza",5413
Terrebonne,U.S. House,1,R,"""Steve"" Scalise",13153
Terrebonne,U.S. House,1,N,"David ""Turk"" Turknett",545
Terrebonne,U.S. House,1,N,Arden Wells,334
Ascension,U.S. House,2,R,Dwayne Bailey,2631
Ascension,U.S. House,2,D,Gary Landrieu,2568
Ascension,U.S. House,2,R,Josue Larose,330
Ascension,U.S. House,2,D,Cedric Richmond,2887
Ascension,U.S. House,2,L,Caleb Trotter,129
Assumption,U.S. House,2,R,Dwayne Bailey,786
Assumption,U.S. House,2,D,Gary Landrieu,1005
Assumption,U.S. House,2,R,Josue Larose,188
Assumption,U.S. House,2,D,Cedric Richmond,1271
